,Series,Key,Description
666,SBN2024,PDSIRRA-CBSFGMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Cleared Bilateral, Specified - Term Agreements (30 days or greater)"
667,SBN2024,PDSIRRA-CBSPFGM,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Cleared Bilateral, Sponsored - Overnight and Continuing"
668,SBN2024,PDSIRRA-CBSPFGMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)"
669,SBN2024,PDSIRRA-CBSPFGMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)"
670,SBN2024,PDSIRRA-GCFFGM,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - GCF - Overnight and Continuing
671,SBN2024,PDSIRRA-GCFFGMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - GCF - Term Agreements (less than 30 days)
672,SBN2024,PDSIRRA-GCFFGMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - GCF - Term Agreements (30 days or greater)
673,SBN2024,PDSIRRA-TRIGFGM,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - General Collateral - Overnight and Continuing
674,SBN2024,PDSIRRA-TRIGFGMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days)
675,SBN2024,PDSIRRA-TRIGFGMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater)
676,SBN2024,PDSIRRA-TRISPFGM,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing
677,SBN2024,PDSIRRA-TRISPFGMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days)
678,SBN2024,PDSIRRA-TRISPFGMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater)
679,SBN2024,PDSIRRA-UBGFGM,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, General - Overnight and Continuing"
680,SBN2024,PDSIRRA-UBGFGMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, General - Term Agreements (less than 30 days)"
681,SBN2024,PDSIRRA-UBGFGMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, General - Term Agreements (30 days or greater)"
682,SBN2024,PDSIRRA-UBSFGMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, General - Term Agreements (30 days or greater)"
683,SBN2024,PDSIRRA-UBSFGM,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, Specified - Overnight and Continuing"
684,SBN2024,PDSIRRA-UBSFGMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)"
685,SBN2024,PDSIRRA-CBGFGEM,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, General - Overnight and Continuing"
686,SBN2024,PDSIRRA-CBGFGEMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, General - Term Agreements (less than 30 days)"
687,SBN2024,PDSIRRA-CBGFGEMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, General - Term Agreements (30 days or greater)"
688,SBN2024,PDSIRRA-CBSFGEM,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Specified - Overnight and Continuing"
689,SBN2024,PDSIRRA-CBSFGEMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)"
690,SBN2024,PDSIRRA-CBSFGEMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Specified - Term Agreements (30 days or greater)"
691,SBN2024,PDSIRRA-CBSPFGEM,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Sponsored - Overnight and Continuing"
692,SBN2024,PDSIRRA-CBSPFGEMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)"
693,SBN2024,PDSIRRA-CBSPFGEMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)"
694,SBN2024,PDSIRRA-GCFFGEM,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - GCF - Overnight and Continuing
695,SBN2024,PDSIRRA-GCFFGEMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - GCF - Term Agreements (less than 30 days)
696,SBN2024,PDSIRRA-GCFFGEMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - GCF - Term Agreements (30 days or greater)
697,SBN2024,PDSIRRA-TRIGFGEM,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - General Collateral - Overnight and Continuing
698,SBN2024,PDSIRRA-TRIGFGEMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days)
699,SBN2024,PDSIRRA-TRIGFGEMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater)
700,SBN2024,PDSIRRA-TRISPFGEM,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing
701,SBN2024,PDSIRRA-TRISPFGEMTAL30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days)
702,SBN2024,PDSIRRA-TRISPFGEMTAG30,Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater)
703,SBN2024,PDSIRRA-UBGFGEM,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, General - Overnight and Continuing"
704,SBN2024,PDSIRRA-UBGFGEMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)"
705,SBN2024,PDSIRRA-UBGFGEMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, General - Term Agreements (30 days or greater)"
706,SBN2024,PDSIRRA-UBSFGEM,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, Specified - Overnight and Continuing"
707,SBN2024,PDSIRRA-UBSFGEMTAL30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)"
708,SBN2024,PDSIRRA-UBSFGEMTAG30,"Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)"
709,SBN2024,PDSIRRA-CBGO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Overnight and Continuing"
710,SBN2024,PDSIRRA-CBGOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Term Agreements (less than 30 days)"
711,SBN2024,PDSIRRA-CBGOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Term Agreements (30 days or greater)"
712,SBN2024,PDSIRRA-CBSO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Overnight and Continuing"
713,SBN2024,PDSIRRA-CBSOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Term Agreements (less than 30 days)"
714,SBN2024,PDSIRRA-CBSOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Term Agreements (30 days or greater)"
715,SBN2024,PDSIRRA-CBSPO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Overnight and Continuing"
716,SBN2024,PDSIRRA-CBSPOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)"
717,SBN2024,PDSIRRA-CBSPOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)"
718,SBN2024,PDSIRRA-GCFO,Reverse Repurchase Agreements: Other - GCF - Overnight and Continuing
719,SBN2024,PDSIRRA-GCFOTAL30,Reverse Repurchase Agreements: Other - GCF - Term Agreements (less than 30 days)
720,SBN2024,PDSIRRA-GCFOTAG30,Reverse Repurchase Agreements: Other - GCF - Term Agreements (30 days or greater)
721,SBN2024,PDSIRRA-TRIGO,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Overnight and Continuing
722,SBN2024,PDSIRRA-TRIGOTAL30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days)
723,SBN2024,PDSIRRA-TRIGOTAG30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater)
724,SBN2024,PDSIRRA-TRISPO,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing
725,SBN2024,PDSIRRA-TRISPOTAL30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days)
726,SBN2024,PDSIRRA-TRISPOTAG30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater)
727,SBN2024,PDSIRRA-UBGO,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Overnight and Continuing"
728,SBN2024,PDSIRRA-UBGOTAL30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Term Agreements (less than 30 days)"
729,SBN2024,PDSIRRA-UBGOTAG30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Term Agreements (30 days or greater)"
730,SBN2024,PDSIRRA-UBSO,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Overnight and Continuing"
731,SBN2024,PDSIRRA-UBSOTAL30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)"
732,SBN2024,PDSIRRA-UBSOTAG30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)"
733,SBN2024,PDSIRRA-CBGUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Overnight and Continuing"
734,SBN2024,PDSIRRA-CBGUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)"
735,SBN2024,PDSIRRA-CBGUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (30 days or greater)"
736,SBN2024,PDSIRRA-CBSUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Overnight and Continuing"
737,SBN2024,PDSIRRA-CBSUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)"
738,SBN2024,PDSIRRA-CBSUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (30 days or greater)"
739,SBN2024,PDSIRRA-CBSPUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing"
740,SBN2024,PDSIRRA-CBSPUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)"
741,SBN2024,PDSIRRA-CBSPUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)"
742,SBN2024,PDSIRRA-GCFUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Overnight and Continuing
743,SBN2024,PDSIRRA-GCFUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (less than 30 days)
744,SBN2024,PDSIRRA-GCFUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (30 days or greater)
745,SBN2024,PDSIRRA-TRIGUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Overnight and Continuing
746,SBN2024,PDSIRRA-TRIGUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days)
747,SBN2024,PDSIRRA-TRIGUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater)
748,SBN2024,PDSIRRA-TRISPUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing
749,SBN2024,PDSIRRA-TRISPUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days)
750,SBN2024,PDSIRRA-TRISPUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater)
751,SBN2024,PDSIRRA-UBGUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Overnight and Continuing"
752,SBN2024,PDSIRRA-UBGUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)"
753,SBN2024,PDSIRRA-UBGUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (30 days or greater)"
754,SBN2024,PDSIRRA-UBSUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Overnight and Continuing"
755,SBN2024,PDSIRRA-UBSUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)"
756,SBN2024,PDSIRRA-UBSUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)"
757,SBN2024,PDSIRRA-CBGUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Overnight and Continuing"
758,SBN2024,PDSIRRA-CBGUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)"
759,SBN2024,PDSIRRA-CBGUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (30 days or greater)"
760,SBN2024,PDSIRRA-CBSUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Overnight and Continuing"
761,SBN2024,PDSIRRA-CBSUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)"
762,SBN2024,PDSIRRA-CBSUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (30 days or greater)"
763,SBN2024,PDSIRRA-CBSPUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing"
764,SBN2024,PDSIRRA-CBSPUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)"
765,SBN2024,PDSIRRA-CBSPUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)"
766,SBN2024,PDSIRRA-GCFUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Overnight and Continuing
767,SBN2024,PDSIRRA-GCFUTSETTAL30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (less than 30 days)
768,SBN2024,PDSIRRA-GCFUTSETTAG30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (30 days or greater)
769,SBN2024,PDSIRRA-TRIGUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Overnight and Continuing
770,SBN2024,PDSIRRA-TRIGUTSETTAL30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days)
771,SBN2024,PDSIRRA-TRIGUTSETTAG30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater)
772,SBN2024,PDSIRRA-TRISPUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing
